zip,geoid,city,state,res_ratio,bus_ratio,oth_ratio,tot_ratio
98406,53053060800,TACOMA,WA,0.17490952955367914,0.06,0.015561959654178675,0.14856619890176936
98406,53053060906,TACOMA,WA,0.08759395007887168,0.13,0.02363112391930836,0.08107077486272117
98406,53053061200,TACOMA,WA,0.016795026445207386,0.10666666666666667,0.013256484149855908,0.02043929225137279
98406,53053061001,TACOMA,WA,0.104760137329498,0.02666666666666667,0.20057636887608069,0.11386516168395364
98406,53053060600,TACOMA,WA,0.0036188178528347406,0.0,0.00345821325648415,0.0034319707138499083
98406,53053060907,TACOMA,WA,0.1431752806903591,0.04,0.2610951008645533,0.15405735204392923
98406,53053061002,TACOMA,WA,0.07339704927159692,0.21166666666666667,0.30720461095100865,0.11066198901769371
98406,53053060500,TACOMA,WA,0.06402523893476848,0.051666666666666666,0.01440922190201729,0.056894447834045146
98406,53053060700,TACOMA,WA,0.22668646190962236,0.17833333333333334,0.13371757925072045,0.21217205613178766
98406,53053060908,TACOMA,WA,0.09993504685905169,0.055,0.01037463976945245,0.0860280658938377
98407,53053060904,TACOMA,WA,0.22067928533522024,0.12332439678284182,0.36507936507936506,0.22511983101795435
98407,53053060908,TACOMA,WA,0.021758358393773217,0.013404825737265416,0.012698412698412698,0.02104151433910147
98407,53053060906,TACOMA,WA,0.00044224305678400847,0.029490616621983913,0.004761904761904762,0.0015435859939881389
98407,53053060300,TACOMA,WA,0.2901998938616664,0.3806970509383378,0.2222222222222222,0.28946299455682833
98407,53053060903,TACOMA,WA,0.13842207677339466,0.07506702412868632,0.24444444444444444,0.14192867007880414
98407,53053060800,TACOMA,WA,0.06474438351317885,0.16621983914209115,0.022222222222222223,0.06564302542854822
98407,53053060500,TACOMA,WA,0.10065451972404034,0.12332439678284182,0.08095238095238096,0.10033308960922901
98407,53053060400,TACOMA,WA,0.16309923934194234,0.08847184986595175,0.047619047619047616,0.15492728897554633
98408,53053062400,TACOMA,WA,0.11384758364312268,0.2164009111617312,0.10059171597633136,0.11816728822589238
98408,53053071803,TACOMA,WA,0.00011617100371747211,0.0,0.0,0.00010655301012253596
98408,53053063100,TACOMA,WA,0.2003949814126394,0.17084282460136674,0.08284023668639054,0.19477890250399574
98408,53053063401,TACOMA,WA,0.16647304832713755,0.20501138952164008,0.3136094674556213,0.17357485348961108
98408,53053062501,TACOMA,WA,0.020562267657992565,0.011389521640091117,0.0029585798816568047,0.01949920085242408
98408,53053063200,TACOMA,WA,0.17216542750929367,0.1571753986332574,0.11538461538461539,0.16941928609483217
98408,53053063501,TACOMA,WA,0.18517657992565056,0.1571753986332574,0.28402366863905326,0.18742674480554075
98408,53053062502,TACOMA,WA,0.1412639405204461,0.08200455580865604,0.10059171597633136,0.13702717101758125
98409,53053061700,TACOMA,WA,0.012644803393702072,0.023513753327417924,0.05648792468276709,0.020406959598938366
98409,53053062802,TACOMA,WA,0.13860336107032142,0.023513753327417924,0.040523945968072045,0.10917133588911826
98409,53053071803,TACOMA,WA,0.00465002447381302,0.0,0.0,0.0033618401651430256
98409,53053062901,TACOMA,WA,0.18371675640398108,0.025288376220053237,0.30904625460499385,0.18071365378944265
